country_iso3,indicator,year,value
AFE,NY.GDP.MKTP.CD,1977,109208244154.943
AFE,NY.GDP.MKTP.CD,1976,96006417139.9692
AFE,NY.GDP.MKTP.CD,1975,95295754526.8723
AFE,NY.GDP.MKTP.CD,1974,89535976340.3864
AFE,NY.GDP.MKTP.CD,1973,73083598128.682
AFE,NY.GDP.MKTP.CD,1972,56726057494.0767
AFE,NY.GDP.MKTP.CD,1971,52188685166.5557
AFE,NY.GDP.MKTP.CD,1970,47593907819.7874
AFE,NY.GDP.MKTP.CD,1969,47048523178.8515
AFE,NY.GDP.MKTP.CD,1968,41742001495.4024
AFE,NY.GDP.MKTP.CD,1967,38444163573.9168
AFE,NY.GDP.MKTP.CD,1966,36927249593.1569
AFE,NY.GDP.MKTP.CD,1965,33806176716.8471
AFE,NY.GDP.MKTP.CD,1964,30279553206.6418
AFE,NY.GDP.MKTP.CD,1963,31769135008.6453
AFE,NY.GDP.MKTP.CD,1962,27073233856.5389
AFE,NY.GDP.MKTP.CD,1961,24958886027.4641
AFE,NY.GDP.MKTP.CD,1960,24205688712.3759
AFW,NY.GDP.MKTP.CD,2024,736384961061.523
AFW,NY.GDP.MKTP.CD,2023,938238370514.198
AFW,NY.GDP.MKTP.CD,2022,1063649130876.99
AFW,NY.GDP.MKTP.CD,2021,1026651004045.79
AFW,NY.GDP.MKTP.CD,2020,963784699293.976
AFW,NY.GDP.MKTP.CD,2019,1026996211935.8
AFW,NY.GDP.MKTP.CD,2018,777840323023.311
AFW,NY.GDP.MKTP.CD,2017,694051345937.233
AFW,NY.GDP.MKTP.CD,2016,700028168335.244
AFW,NY.GDP.MKTP.CD,2015,778022057597.448
AFW,NY.GDP.MKTP.CD,2014,904071921008.085
AFW,NY.GDP.MKTP.CD,2013,844180401591.48
AFW,NY.GDP.MKTP.CD,2012,748030003656.802
AFW,NY.GDP.MKTP.CD,2011,691133400013.31
AFW,NY.GDP.MKTP.CD,2010,605794323433.505
AFW,NY.GDP.MKTP.CD,2009,515037106035.659
AFW,NY.GDP.MKTP.CD,2008,574259808704.121
AFW,NY.GDP.MKTP.CD,2007,470947616490.719
AFW,NY.GDP.MKTP.CD,2006,402077365740.581
AFW,NY.GDP.MKTP.CD,2005,316515667947.035
AFW,NY.GDP.MKTP.CD,2004,257939299771.713
AFW,NY.GDP.MKTP.CD,2003,208646527354.851
AFW,NY.GDP.MKTP.CD,2002,180129182230.862
AFW,NY.GDP.MKTP.CD,2001,150714426912.056
AFW,NY.GDP.MKTP.CD,2000,142700161610.079
AFW,NY.GDP.MKTP.CD,1999,140119071338.285
AFW,NY.GDP.MKTP.CD,1998,297126502718.937
AFW,NY.GDP.MKTP.CD,1997,276460023661.745
AFW,NY.GDP.MKTP.CD,1996,263563556144.176
AFW,NY.GDP.MKTP.CD,1995,207843864308.605
AFW,NY.GDP.MKTP.CD,1994,135350756019.393
AFW,NY.GDP.MKTP.CD,1993,130547124413.669
AFW,NY.GDP.MKTP.CD,1992,125449432677.392
AFW,NY.GDP.MKTP.CD,1991,130794315519.503
AFW,NY.GDP.MKTP.CD,1990,124277825786.697
AFW,NY.GDP.MKTP.CD,1989,104577372052.932
AFW,NY.GDP.MKTP.CD,1988,111770322169.923
AFW,NY.GDP.MKTP.CD,1987,112641148828.574
AFW,NY.GDP.MKTP.CD,1986,109517776160.1
AFW,NY.GDP.MKTP.CD,1985,138005066699.39
AFW,NY.GDP.MKTP.CD,1984,131373058519.308
AFW,NY.GDP.MKTP.CD,1983,151421439334.1
AFW,NY.GDP.MKTP.CD,1982,196264853551.918
AFW,NY.GDP.MKTP.CD,1981,217606540487.256
AFW,NY.GDP.MKTP.CD,1980,121445961252.94
AFW,NY.GDP.MKTP.CD,1979,96681064864.1808
AFW,NY.GDP.MKTP.CD,1978,78778080489.5676
AFW,NY.GDP.MKTP.CD,1977,71789497552.1911
AFW,NY.GDP.MKTP.CD,1976,68385552348.1688
AFW,NY.GDP.MKTP.CD,1975,57280116275.6847
AFW,NY.GDP.MKTP.CD,1974,49687223643.2392
AFW,NY.GDP.MKTP.CD,1973,36890633234.1126
AFW,NY.GDP.MKTP.CD,1972,29489425515.7538
AFW,NY.GDP.MKTP.CD,1971,24496786001.8079
AFW,NY.GDP.MKTP.CD,1970,26696924213.8055
AFW,NY.GDP.MKTP.CD,1969,19301191937.1478
AFW,NY.GDP.MKTP.CD,1968,17022596883.7037
AFW,NY.GDP.MKTP.CD,1967,16493541543.816
AFW,NY.GDP.MKTP.CD,1966,18033947666.935
AFW,NY.GDP.MKTP.CD,1965,16920876929.6607
AFW,NY.GDP.MKTP.CD,1964,15803564796.4118
AFW,NY.GDP.MKTP.CD,1963,14468913698.0467
AFW,NY.GDP.MKTP.CD,1962,13630588814.3032
AFW,NY.GDP.MKTP.CD,1961,12707719290.6273
AFW,NY.GDP.MKTP.CD,1960,11904805741.6831
ARB,NY.GDP.MKTP.CD,2024,3735881442514.35
ARB,NY.GDP.MKTP.CD,2023,3622495663981.78
ARB,NY.GDP.MKTP.CD,2022,3747416641077.46
ARB,NY.GDP.MKTP.CD,2021,3085141461685.6
ARB,NY.GDP.MKTP.CD,2020,2604104981819.8
ARB,NY.GDP.MKTP.CD,2019,2965285548936.01
ARB,NY.GDP.MKTP.CD,2018,2920829737234.67
ARB,NY.GDP.MKTP.CD,2017,2611323720520.0
ARB,NY.GDP.MKTP.CD,2016,2536564595458.87
ARB,NY.GDP.MKTP.CD,2015,2580328583417.41
ARB,NY.GDP.MKTP.CD,2014,2937035588682.67
ARB,NY.GDP.MKTP.CD,2013,2883689839002.54
ARB,NY.GDP.MKTP.CD,2012,2813567531715.43
ARB,NY.GDP.MKTP.CD,2011,2573067811497.98
ARB,NY.GDP.MKTP.CD,2010,2161397546202.94
ARB,NY.GDP.MKTP.CD,2009,1829849574764.63
ARB,NY.GDP.MKTP.CD,2008,2118071078804.52
ARB,NY.GDP.MKTP.CD,2007,1674641032780.09
ARB,NY.GDP.MKTP.CD,2006,1439461108230.61
ARB,NY.GDP.MKTP.CD,2005,1210081969427.04
ARB,NY.GDP.MKTP.CD,2004,987304981951.165
ARB,NY.GDP.MKTP.CD,2003,830076413454.427
ARB,NY.GDP.MKTP.CD,2002,746650656664.552
ARB,NY.GDP.MKTP.CD,2001,744722772315.709
ARB,NY.GDP.MKTP.CD,2000,763400003917.067
ARB,NY.GDP.MKTP.CD,1999,665404837896.429
ARB,NY.GDP.MKTP.CD,1998,598783412688.275
ARB,NY.GDP.MKTP.CD,1997,614595338335.664
ARB,NY.GDP.MKTP.CD,1996,570906157108.377
ARB,NY.GDP.MKTP.CD,1995,528474798399.241
ARB,NY.GDP.MKTP.CD,1994,499875724097.082
ARB,NY.GDP.MKTP.CD,1993,478901764895.935
ARB,NY.GDP.MKTP.CD,1992,467773383888.632
ARB,NY.GDP.MKTP.CD,1991,467929266012.123
ARB,NY.GDP.MKTP.CD,1990,641684045874.297
ARB,NY.GDP.MKTP.CD,1989,457356344756.136
ARB,NY.GDP.MKTP.CD,1988,429362637000.524
ARB,NY.GDP.MKTP.CD,1987,431233175938.527
ARB,NY.GDP.MKTP.CD,1986,405451959728.242
ARB,NY.GDP.MKTP.CD,1985,432863846846.03
ARB,NY.GDP.MKTP.CD,1984,440187316546.138
ARB,NY.GDP.MKTP.CD,1983,437476513138.035
ARB,NY.GDP.MKTP.CD,1982,463099887499.949
ARB,NY.GDP.MKTP.CD,1981,494934288111.785
ARB,NY.GDP.MKTP.CD,1980,486438763949.335
ARB,NY.GDP.MKTP.CD,1979,358135553984.577
ARB,NY.GDP.MKTP.CD,1978,265416211837.584
ARB,NY.GDP.MKTP.CD,1977,242286792667.265
ARB,NY.GDP.MKTP.CD,1976,210007567495.429
ARB,NY.GDP.MKTP.CD,1975,168169966031.31
ARB,NY.GDP.MKTP.CD,1974,152199035091.115
ARB,NY.GDP.MKTP.CD,1973,79130725986.8479
ARB,NY.GDP.MKTP.CD,1972,59970718932.0005
ARB,NY.GDP.MKTP.CD,1971,49930151658.8481
ARB,NY.GDP.MKTP.CD,1970,43094140248.5053
ARB,NY.GDP.MKTP.CD,1969,38563619624.2434
ARB,NY.GDP.MKTP.CD,1968,34973045350.791
ARB,NY.GDP.MKTP.CD,1967,30600869634.5039
ARB,NY.GDP.MKTP.CD,1966,28351046183.4396
ARB,NY.GDP.MKTP.CD,1965,26771102387.3542
ARB,NY.GDP.MKTP.CD,1964,24813307353.8628
ARB,NY.GDP.MKTP.CD,1963,22364472061.2973
ARB,NY.GDP.MKTP.CD,1962,20329047307.1191
ARB,NY.GDP.MKTP.CD,1961,19998438484.7345
ARB,NY.GDP.MKTP.CD,1960,
CSS,NY.GDP.MKTP.CD,2024,90344593407.0487
CSS,NY.GDP.MKTP.CD,2023,79534673452.944
CSS,NY.GDP.MKTP.CD,2022,78506430710.7309
CSS,NY.GDP.MKTP.CD,2021,62687149265.4471
CSS,NY.GDP.MKTP.CD,2020,53320869430.7059
CSS,NY.GDP.MKTP.CD,2019,62185458482.7062
CSS,NY.GDP.MKTP.CD,2018,61252081219.8672
CSS,NY.GDP.MKTP.CD,2017,59690101434.3488
CSS,NY.GDP.MKTP.CD,2016,58073168349.5106
CSS,NY.GDP.MKTP.CD,2015,62545153672.0285
CSS,NY.GDP.MKTP.CD,2014,64075043973.1037
CSS,NY.GDP.MKTP.CD,2013,62064949752.4886
CSS,NY.GDP.MKTP.CD,2012,60427163825.0841
CSS,NY.GDP.MKTP.CD,2011,56828150706.0989
CSS,NY.GDP.MKTP.CD,2010,53047626322.0272
CSS,NY.GDP.MKTP.CD,2009,47913515379.1154
CSS,NY.GDP.MKTP.CD,2008,57296315261.9305
CSS,NY.GDP.MKTP.CD,2007,49739222993.1148
CSS,NY.GDP.MKTP.CD,2006,44325879983.2222
CSS,NY.GDP.MKTP.CD,2005,38224293958.7281
CSS,NY.GDP.MKTP.CD,2004,33597817092.3498
CSS,NY.GDP.MKTP.CD,2003,30589389405.8968
CSS,NY.GDP.MKTP.CD,2002,27742046925.4435
CSS,NY.GDP.MKTP.CD,2001,26504661126.1591
CSS,NY.GDP.MKTP.CD,2000,25625542926.4456
CSS,NY.GDP.MKTP.CD,1999,23393912390.0523
CSS,NY.GDP.MKTP.CD,1998,21643804665.0628
CSS,NY.GDP.MKTP.CD,1997,20074931520.308
CSS,NY.GDP.MKTP.CD,1996,16941993239.8086
CSS,NY.GDP.MKTP.CD,1995,15732201525.3694
CSS,NY.GDP.MKTP.CD,1994,14788599388.7446
CSS,NY.GDP.MKTP.CD,1993,13815833341.5092
CSS,NY.GDP.MKTP.CD,1992,14242986936.367
CSS,NY.GDP.MKTP.CD,1991,13946896742.2113
CSS,NY.GDP.MKTP.CD,1990,13573367099.5127
CSS,NY.GDP.MKTP.CD,1989,12606272526.7095
CSS,NY.GDP.MKTP.CD,1988,12745727415.7592
CSS,NY.GDP.MKTP.CD,1987,12334469174.3296
CSS,NY.GDP.MKTP.CD,1986,11773697053.1201
CSS,NY.GDP.MKTP.CD,1985,13794627075.9123
CSS,NY.GDP.MKTP.CD,1984,13689070378.954
CSS,NY.GDP.MKTP.CD,1983,13189051711.1814
CSS,NY.GDP.MKTP.CD,1982,13292712867.0251
CSS,NY.GDP.MKTP.CD,1981,11977463255.1586
CSS,NY.GDP.MKTP.CD,1980,10876340879.3427
CSS,NY.GDP.MKTP.CD,1979,8405785521.3914
CSS,NY.GDP.MKTP.CD,1978,6776416498.50876
CSS,NY.GDP.MKTP.CD,1977,5937525886.22228
CSS,NY.GDP.MKTP.CD,1976,4937767512.99323
CSS,NY.GDP.MKTP.CD,1975,4819825581.33935
CSS,NY.GDP.MKTP.CD,1974,4201310614.82803
CSS,NY.GDP.MKTP.CD,1973,3173389131.65134
CSS,NY.GDP.MKTP.CD,1972,2734457344.69049
CSS,NY.GDP.MKTP.CD,1971,2457968135.09375
CSS,NY.GDP.MKTP.CD,1970,2268330542.34162
CSS,NY.GDP.MKTP.CD,1969,2152507805.36929
CSS,NY.GDP.MKTP.CD,1968,1980508885.71067
CSS,NY.GDP.MKTP.CD,1967,1929997389.27725
CSS,NY.GDP.MKTP.CD,1966,1763304085.16679
CSS,NY.GDP.MKTP.CD,1965,1658476310.98942
CSS,NY.GDP.MKTP.CD,1964,1546223257.5277
CSS,NY.GDP.MKTP.CD,1963,1447988752.00055
CSS,NY.GDP.MKTP.CD,1962,1356047349.50434
CSS,NY.GDP.MKTP.CD,1961,1272022469.10602
CSS,NY.GDP.MKTP.CD,1960,1165303060.28689
CEB,NY.GDP.MKTP.CD,2024,2462005273603.48
CEB,NY.GDP.MKTP.CD,2023,2273205742208.3
CEB,NY.GDP.MKTP.CD,2022,1954419184114.96
CEB,NY.GDP.MKTP.CD,2021,1926347717339.0
CEB,NY.GDP.MKTP.CD,2020,1678294256145.3
CEB,NY.GDP.MKTP.CD,2019,1684318282245.77
CEB,NY.GDP.MKTP.CD,2018,1656383422202.66
CEB,NY.GDP.MKTP.CD,2017,1467501784248.85
CEB,NY.GDP.MKTP.CD,2016,1321561415743.83
CEB,NY.GDP.MKTP.CD,2015,1297141271990.05
CEB,NY.GDP.MKTP.CD,2014,1467451281263.28
CEB,NY.GDP.MKTP.CD,2013,1420222538112.93
CEB,NY.GDP.MKTP.CD,2012,1361899009858.4
CEB,NY.GDP.MKTP.CD,2011,1458155270134.3
CEB,NY.GDP.MKTP.CD,2010,1319443729249.66
CEB,NY.GDP.MKTP.CD,2009,1289259547165.21
CEB,NY.GDP.MKTP.CD,2008,1530264815688.71
CEB,NY.GDP.MKTP.CD,2007,1264257753875.71
CEB,NY.GDP.MKTP.CD,2006,1001314786967.89
CEB,NY.GDP.MKTP.CD,2005,885715817927.209
CEB,NY.GDP.MKTP.CD,2004,763490469817.591
CEB,NY.GDP.MKTP.CD,2003,634291134326.276
CEB,NY.GDP.MKTP.CD,2002,528524764911.334
CEB,NY.GDP.MKTP.CD,2001,469501416107.35
CEB,NY.GDP.MKTP.CD,2000,429412709571.523
CEB,NY.GDP.MKTP.CD,1999,436027644107.051
CEB,NY.GDP.MKTP.CD,1998,449843473353.657
CEB,NY.GDP.MKTP.CD,1997,411143082438.381
CEB,NY.GDP.MKTP.CD,1996,417518097817.204
CEB,NY.GDP.MKTP.CD,1995,394762398480.378
CEB,NY.GDP.MKTP.CD,1994,308675977161.455
CEB,NY.GDP.MKTP.CD,1993,270374645291.362
CEB,NY.GDP.MKTP.CD,1992,255096853829.453
CEB,NY.GDP.MKTP.CD,1991,246710634295.862
CEB,NY.GDP.MKTP.CD,1990,272115195628.928
CEB,NY.GDP.MKTP.CD,1989,
CEB,NY.GDP.MKTP.CD,1988,
CEB,NY.GDP.MKTP.CD,1987,
CEB,NY.GDP.MKTP.CD,1986,
CEB,NY.GDP.MKTP.CD,1985,
CEB,NY.GDP.MKTP.CD,1984,
CEB,NY.GDP.MKTP.CD,1983,
CEB,NY.GDP.MKTP.CD,1982,
CEB,NY.GDP.MKTP.CD,1981,
CEB,NY.GDP.MKTP.CD,1980,
CEB,NY.GDP.MKTP.CD,1979,
CEB,NY.GDP.MKTP.CD,1978,
CEB,NY.GDP.MKTP.CD,1977,
CEB,NY.GDP.MKTP.CD,1976,
CEB,NY.GDP.MKTP.CD,1975,
CEB,NY.GDP.MKTP.CD,1974,
CEB,NY.GDP.MKTP.CD,1973,
CEB,NY.GDP.MKTP.CD,1972,
CEB,NY.GDP.MKTP.CD,1971,
CEB,NY.GDP.MKTP.CD,1970,
CEB,NY.GDP.MKTP.CD,1969,
CEB,NY.GDP.MKTP.CD,1968,
CEB,NY.GDP.MKTP.CD,1967,
CEB,NY.GDP.MKTP.CD,1966,
CEB,NY.GDP.MKTP.CD,1965,
CEB,NY.GDP.MKTP.CD,1964,
CEB,NY.GDP.MKTP.CD,1963,
CEB,NY.GDP.MKTP.CD,1962,
CEB,NY.GDP.MKTP.CD,1961,
CEB,NY.GDP.MKTP.CD,1960,
EAR,NY.GDP.MKTP.CD,2024,15808304487948.1
EAR,NY.GDP.MKTP.CD,2023,14933453330998.3
EAR,NY.GDP.MKTP.CD,2022,14034689936337.3
EAR,NY.GDP.MKTP.CD,2021,12695008338487.8
EAR,NY.GDP.MKTP.CD,2020,10823343545638.3
EAR,NY.GDP.MKTP.CD,2019,11686574879191.1
EAR,NY.GDP.MKTP.CD,2018,11478917653356.5
EAR,NY.GDP.MKTP.CD,2017,11320553240043.8
EAR,NY.GDP.MKTP.CD,2016,10423237803666.1
EAR,NY.GDP.MKTP.CD,2015,10127250782286.2
EAR,NY.GDP.MKTP.CD,2014,10533364326771.5
EAR,NY.GDP.MKTP.CD,2013,10330333855700.2
EAR,NY.GDP.MKTP.CD,2012,10275142735646.4
EAR,NY.GDP.MKTP.CD,2011,9832704039068.24
EAR,NY.GDP.MKTP.CD,2010,8719722451021.04
EAR,NY.GDP.MKTP.CD,2009,7179119134034.64
EAR,NY.GDP.MKTP.CD,2008,7461798613306.43
EAR,NY.GDP.MKTP.CD,2007,6631053551528.64
EAR,NY.GDP.MKTP.CD,2006,5600388912441.22
EAR,NY.GDP.MKTP.CD,2005,4897834756101.33
EAR,NY.GDP.MKTP.CD,2004,4209733389066.63
EAR,NY.GDP.MKTP.CD,2003,3622513779274.76
EAR,NY.GDP.MKTP.CD,2002,3255787156323.37
EAR,NY.GDP.MKTP.CD,2001,3351822804548.09
EAR,NY.GDP.MKTP.CD,2000,3378295866754.26
EAR,NY.GDP.MKTP.CD,1999,3090855529444.24
EAR,NY.GDP.MKTP.CD,1998,2921281348182.23
EAR,NY.GDP.MKTP.CD,1997,3029966854142.86
EAR,NY.GDP.MKTP.CD,1996,2836341459574.38
EAR,NY.GDP.MKTP.CD,1995,2616825349456.6
EAR,NY.GDP.MKTP.CD,1994,2502107597947.33
EAR,NY.GDP.MKTP.CD,1993,2381953146975.35
EAR,NY.GDP.MKTP.CD,1992,2207967005422.93
EAR,NY.GDP.MKTP.CD,1991,2032104613561.74
EAR,NY.GDP.MKTP.CD,1990,1915433566099.57
EAR,NY.GDP.MKTP.CD,1989,1634255193569.58
EAR,NY.GDP.MKTP.CD,1988,1606574808086.1
EAR,NY.GDP.MKTP.CD,1987,1521911883272.76
EAR,NY.GDP.MKTP.CD,1986,1498034888889.95
EAR,NY.GDP.MKTP.CD,1985,1490483608577.59
EAR,NY.GDP.MKTP.CD,1984,1494712751952.32
EAR,NY.GDP.MKTP.CD,1983,1474006434239.97
EAR,NY.GDP.MKTP.CD,1982,1460539930822.8
EAR,NY.GDP.MKTP.CD,1981,1531909890330.96
EAR,NY.GDP.MKTP.CD,1980,1382501835902.97
EAR,NY.GDP.MKTP.CD,1979,1111836214805.12
EAR,NY.GDP.MKTP.CD,1978,944725702178.608
EAR,NY.GDP.MKTP.CD,1977,827431694414.617
EAR,NY.GDP.MKTP.CD,1976,739999717047.563
EAR,NY.GDP.MKTP.CD,1975,677326175290.985
EAR,NY.GDP.MKTP.CD,1974,632677956824.656
EAR,NY.GDP.MKTP.CD,1973,451330007897.13
EAR,NY.GDP.MKTP.CD,1972,352709582632.977
EAR,NY.GDP.MKTP.CD,1971,319666547823.284
EAR,NY.GDP.MKTP.CD,1970,296902005244.168
EAR,NY.GDP.MKTP.CD,1969,278946058537.51
EAR,NY.GDP.MKTP.CD,1968,249635352315.78
EAR,NY.GDP.MKTP.CD,1967,228982484399.535
EAR,NY.GDP.MKTP.CD,1966,216877873081.118
EAR,NY.GDP.MKTP.CD,1965,218951522604.693
EAR,NY.GDP.MKTP.CD,1964,201822394409.762
EAR,NY.GDP.MKTP.CD,1963,175994009911.133
EAR,NY.GDP.MKTP.CD,1962,159435896119.118
EAR,NY.GDP.MKTP.CD,1961,157593209302.864
EAR,NY.GDP.MKTP.CD,1960,144721677770.045
EAS,NY.GDP.MKTP.CD,2024,32017179839273.0
EAS,NY.GDP.MKTP.CD,2023,31417826880875.0
EAS,NY.GDP.MKTP.CD,2022,31266291368260.6
EAS,NY.GDP.MKTP.CD,2021,31675719814404.9
EAS,NY.GDP.MKTP.CD,2020,27578839610232.4
EAS,NY.GDP.MKTP.CD,2019,27427259967363.2
EAS,NY.GDP.MKTP.CD,2018,26853593303707.3
EAS,NY.GDP.MKTP.CD,2017,24656162308335.2
EAS,NY.GDP.MKTP.CD,2016,23089672188769.4
EAS,NY.GDP.MKTP.CD,2015,22299105656919.6
EAS,NY.GDP.MKTP.CD,2014,22372206647098.1
EAS,NY.GDP.MKTP.CD,2013,21659293723344.2
EAS,NY.GDP.MKTP.CD,2012,21382308600766.1
EAS,NY.GDP.MKTP.CD,2011,19978722203920.9
EAS,NY.GDP.MKTP.CD,2010,17239317220822.1
EAS,NY.GDP.MKTP.CD,2009,14764315682393.8
EAS,NY.GDP.MKTP.CD,2008,14343483215174.2
EAS,NY.GDP.MKTP.CD,2007,12437519828885.7
EAS,NY.GDP.MKTP.CD,2006,11119747675836.3
EAS,NY.GDP.MKTP.CD,2005,10482706260278.9
EAS,NY.GDP.MKTP.CD,2004,9819681145695.01
EAS,NY.GDP.MKTP.CD,2003,8753448863353.34
EAS,NY.GDP.MKTP.CD,2002,7956172633989.7
EAS,NY.GDP.MKTP.CD,2001,7826463883839.79
EAS,NY.GDP.MKTP.CD,2000,8412453304524.13
EAS,NY.GDP.MKTP.CD,1999,7773840546154.07
EAS,NY.GDP.MKTP.CD,1998,6955954583769.84
EAS,NY.GDP.MKTP.CD,1997,7772693781558.03
EAS,NY.GDP.MKTP.CD,1996,8130483838052.5
EAS,NY.GDP.MKTP.CD,1995,8434543754117.74
EAS,NY.GDP.MKTP.CD,1994,7425405636883.66
EAS,NY.GDP.MKTP.CD,1993,6636847751412.67
EAS,NY.GDP.MKTP.CD,1992,5932829360031.94
EAS,NY.GDP.MKTP.CD,1991,5427202639061.34
EAS,NY.GDP.MKTP.CD,1990,4803290180331.83
EAS,NY.GDP.MKTP.CD,1989,4601033436533.33
EAS,NY.GDP.MKTP.CD,1988,4417683853665.45
EAS,NY.GDP.MKTP.CD,1987,3674655679101.68
EAS,NY.GDP.MKTP.CD,1986,3129485037094.75
EAS,NY.GDP.MKTP.CD,1985,2394790644030.33
EAS,NY.GDP.MKTP.CD,1984,2270398820971.54
EAS,NY.GDP.MKTP.CD,1983,2122245718331.55
EAS,NY.GDP.MKTP.CD,1982,1993801305392.76
EAS,NY.GDP.MKTP.CD,1981,2035238690119.8
EAS,NY.GDP.MKTP.CD,1980,1847683906919.31
EAS,NY.GDP.MKTP.CD,1979,1707937978688.0
EAS,NY.GDP.MKTP.CD,1978,1572466264984.33
EAS,NY.GDP.MKTP.CD,1977,1244835424362.48
EAS,NY.GDP.MKTP.CD,1976,1044586002622.97
EAS,NY.GDP.MKTP.CD,1975,949601251437.202
EAS,NY.GDP.MKTP.CD,1974,867697064525.541
EAS,NY.GDP.MKTP.CD,1973,751994474883.85
EAS,NY.GDP.MKTP.CD,1972,570488659290.28
EAS,NY.GDP.MKTP.CD,1971,458861299357.062
EAS,NY.GDP.MKTP.CD,1970,412911499094.696
EAS,NY.GDP.MKTP.CD,1969,358520931889.826
EAS,NY.GDP.MKTP.CD,1968,310918325049.37
EAS,NY.GDP.MKTP.CD,1967,281428064740.649
EAS,NY.GDP.MKTP.CD,1966,258961623498.601
EAS,NY.GDP.MKTP.CD,1965,231441256707.029
EAS,NY.GDP.MKTP.CD,1964,207928170527.111
EAS,NY.GDP.MKTP.CD,1963,181110123774.702
EAS,NY.GDP.MKTP.CD,1962,162276885099.764
EAS,NY.GDP.MKTP.CD,1961,158550649387.071
EAS,NY.GDP.MKTP.CD,1960,157319051227.593
EAP,NY.GDP.MKTP.CD,2024,22260810771875.1
EAP,NY.GDP.MKTP.CD,2023,21644412635340.6
EAP,NY.GDP.MKTP.CD,2022,21563881384135.8
EAP,NY.GDP.MKTP.CD,2021,21231425978691.4
EAP,NY.GDP.MKTP.CD,2020,17805166443182.2
EAP,NY.GDP.MKTP.CD,2019,17503274977303.3
EAP,NY.GDP.MKTP.CD,2018,16902110052652.3
EAP,NY.GDP.MKTP.CD,2017,15115625540264.8
EAP,NY.GDP.MKTP.CD,2016,13844122751569.4
EAP,NY.GDP.MKTP.CD,2015,13548904084321.4
EAP,NY.GDP.MKTP.CD,2014,13004689014662.5
EAP,NY.GDP.MKTP.CD,2013,12047512338954.1
EAP,NY.GDP.MKTP.CD,2012,10905337947546.2
EAP,NY.GDP.MKTP.CD,2011,9774259220654.2
EAP,NY.GDP.MKTP.CD,2010,8008611577123.89
EAP,NY.GDP.MKTP.CD,2009,6581352893096.84
EAP,NY.GDP.MKTP.CD,2008,6062017772754.35
EAP,NY.GDP.MKTP.CD,2007,4787054921838.08
EAP,NY.GDP.MKTP.CD,2006,3783276519033.74
EAP,NY.GDP.MKTP.CD,2005,3140094784139.39
EAP,NY.GDP.MKTP.CD,2004,2712364424518.89
EAP,NY.GDP.MKTP.CD,2003,2337899791147.23
EAP,NY.GDP.MKTP.CD,2002,2063860728539.44
